tu	your (sg/+fam)	pronoun				Tú eres mi mejor amigo.	You are my best friend.
edad	age	noun	feminine	edades		La edad de mi abuela es de 90 años.	My grandmother's age is 90 years.
estado	state, condition, status	noun	masculine	estados		El estado es una entidad política.	The state is a political entity.
ser	being	verb			soy, eres, es, somos, sois, son	Soy una persona feliz.	I am a happy person.
gustar	to be pleasing to	verb			me gusta, te gusta, le gusta, nos gusta, os gusta, les gusta	Me gusta comer pizza.	I like to eat pizza.
puerta	door	noun	feminine	puertas		La puerta está abierta.	The door is open.
jugar	to play (sport/game)	verb			yo juego, tú juegas, él/ella juega, nosotros/as jugamos, vosotros/as jugáis, ellos/ellas juegan	Juan y yo jugamos al fútbol.	John and I are playing soccer.
cara	face, expression	noun	feminine	caras		La cara de mi hermana es muy bonita.	My sister's face is very pretty.
mí	me (obj prep)	pronoun				Mí es el mejor.	I am the best.
época	time, age, period	noun	feminine	épocas		En esta época, todos deben quedarse en casa.	At this time, everyone must stay at home.
color	color	noun	masculine	colores		El color de la pared es blanco.	The color of the wall is white.
escuchar	to listen to	verb			escucho, escuchas, escucha, escuchamos, escucháis, escuchan	Él siempre escucha la radio.	He always listens to the radio.
experiencia	experience	noun	feminine	experiencias		La experiencia es una de las mejores maestras.	Experience is one of the best teachers.
movimiento	movement	noun	masculine	movimientos		El movimiento de la tierra es muy lento.	The movement of the earth is very slow.
cumplir	to fulfill	verb			yo cumplo, tú cumples, él/ella/usted cumple, nosotros cumplimos, vosotros cumplís, ellos/ellas/ustedes cumplen	Yo cumplo mi promesa.	I fulfill my promise.
especial	special	adjective				Este regalo es especial.	This gift is special.
diferente	different, separate	adjective				Todos somos diferentes.	We are all different.
pesar	sorrow; a pesar de: in spite of	verb			pesar, pesas, pesa, pesamos, pesáis, pesan	Yo peso mi equipaje antes de salir.	I weigh my luggage before leaving.
posibilidad	possibility	noun	feminine	posibilidades		Es posible que esta posibilidad se haga realidad.	It is possible that this possibility will become a reality.
ofrecer	to offer, present	verb			ofrezco, ofreces, ofrece, ofrecemos, ofrecéis, ofrecen	Mi hermano ofrece ayuda a los vecinos.	My brother offers help to the neighbors.
descubrir	to discover	verb			descubro, descubres, descubre, descubrimos, descubrís, descubren	Ella descubrió una nueva receta.	She discovered a new recipe.
anterior	previous, preceding	adjective				El coche anterior es más grande.	The previous car is bigger.
juego	game, play, sport	noun	masculine	juegos		Los niños juegan al fútbol.	The children are playing soccer.
levantar	to raise, lift	verb			levanto, levantas, levanta, levantamos, levantáis, levantan	Él levanta la mesa para limpiar el suelo.	He lifts the table to clean the floor.
pobre	poor	adjective				Los pobres sufren mucho.	The poor suffer a lot.
aire	air, wind, appearance	noun	masculine	aires		El aire está muy limpio hoy.	The air is very clean today.
seis	six	numeral				Tengo seis hermanos.	I have six siblings.
intentar	to try, attempt	verb			intento, intentas, intenta, intentamos, intentáis, intentan	Intentaré hacerlo bien.	I will try to do it well.
guerra	war, warfare	noun	fem	guerras		La guerra es una tragedia para todos.	War is a tragedy for everyone.
junto	together with, next to	adjective				Estamos junto al mar.	We are next to the sea.
resultado	result, outcome	noun	masculine	resultados		El resultado de la prueba fue positivo.	The result of the test was positive.
usar	to use	verb			uso, usas, usa, usamos, usáis, usan	Usamos el computador para usar internet.	We use the computer to use the internet.
decidir	to decide	verb			decido, decides, decide, decidimos, decidís, deciden	Vamos a decidir qué hacer.	We are going to decide what to do.
repetir	to repeat	verb			repetiré, repetirás, repetirá, repetiremos, repetiréis, repetirán	Ella siempre repite la misma historia.	She always repeats the same story.
olvidar	to forget	verb			olvido, olvidas, olvida, olvidamos, olvidáis, olvidan	Olvidar es importante para vivir feliz.	Forgetting is important to live happily.
ley	law, bill, rule	noun	feminine	leyes		La ley es importante para la sociedad.	The law is important for society.
aspecto	aspect, appearance	noun	masculine	aspectos		El aspecto de la casa es muy bonito.	The aspect of the house is very nice.
pie	foot, base	noun	masculine	pies		El niño come una rebanada de pie.	The boy is eating a slice of pie.
valer	to be worth, cost	verb			valgo, vales, vale, valemos, valéis, valen	Él siempre vale la pena.	He always is worth it.
especie	kind, sort, species	noun	fem	especies		La especie humana es única.	The human species is unique.
comer	to eat	verb			como, comes, come, comemos, coméis, comen	Yo como una manzana todos los días.	I eat an apple every day.
servicio	service, helpfulness	noun	masculine	servicios		El servicio es excelente.	The service is excellent.
cerca	close, near	adverb				Está cerca de la estación.	It is close to the station.
mostrar	to show	verb			muestra, muestras, muestra, mostramos, mostráis, muestran	Ella mostrará la película a sus amigos.	She will show the movie to her friends.
actividad	activity, action	noun	feminine	actividades		La actividad es divertida.	The activity is fun.
tercero	third	adjective				Este tercero es el mejor.	This third one is the best.
cuál	which?	adjective				¿Cuál es tu color favorito?	Which is your favorite color?
pronto	soon, quick	adverb				Voy a llegar pronto.	I'm going to arrive soon.
ocupar	to occupy, use	verb			ocupo, ocupas, ocupa, ocupamos, ocupáis, ocupan	Él ocupa el lugar de su hermano.	He occupies his brother's place.
cuestión	question, matter	noun	feminine	cuestiones		La cuestión es importante.	The issue is important.
duda	doubt	noun	feminine	dudas		La duda me impide tomar una decisión.	The doubt prevents me from making a decision.
diferencia	difference	noun	feminine	diferencias		La diferencia entre los dos es muy grande.	The difference between the two is very big.
