artista	artist, performer	noun	masculine	artistas		El artista pinta un cuadro.	The artist paints a painting.
medir	to measure	verb			medimos, medís, miden	Medimos la temperatura cada día.	We measure the temperature every day.
labor	labor, work, task	noun	feminine	labores		La labor de mi hermano es muy importante.	My brother's work is very important.
perdido	lost	adjective				El niño está perdido.	The child is lost.
cielo	sky, heaven, ceiling	noun	masculine	cielos		El cielo está despejado.	The sky is clear.
práctica	practice, skill	noun	feminine	prácticas		La práctica es importante para aprender un idioma.	Practice is important to learn a language.
límite	limit	noun	masculine	límites		Los límites de la ciudad son muy estrictos.	The city limits are very strict.
masa	mass, dough, bulk, crowd	noun	feminine	masas		La masa de la pizza estaba deliciosa.	The pizza dough was delicious.
directamente	directly, straight away	adverb				Ella habla directamente con el jefe.	She speaks directly to the boss.
atravesar	to cross	verb			yo atravieso, tú atraviesas, él/ella/usted atraviesa, nosotros/as atravesamos, vosotros/as atravesáis, ellos/ellas/ustedes atraviesan	Atravesamos el bosque para llegar a la ciudad.	We crossed the forest to get to the city.
formación	formation, education	noun	feminine	formaciones		La formación de la empresa fue un éxito.	The formation of the company was a success.
perro	dog	noun	masculine	perros		El perro está corriendo por el parque.	The dog is running through the park.
izquierda	left	adjective				La izquierda es la dirección opuesta a la derecha.	The left is the opposite direction to the right.
destacar	to emphasize, stand out	verb			destaca, destacas, destaca, destacamos, destacáis, destacan	Él destaca entre los demás.	He stands out among the others.
cercano	near	adjective				El lugar más cercano está a una hora de distancia.	The closest place is an hour away.
cuarenta	forty	adjective				Tengo cuarenta años.	I have forty years.
pronunciar	to pronounce	verb			pronuncio, pronuncias, pronuncia, pronunciamos, pronunciáis, pronuncian	Él pronuncia su nombre con orgullo.	He pronounces his name with pride.
distinguir	to distinguish	verb			distinguo, distinguimos, distingue, distinguís, distinguen	Los estudiantes distinguen entre los dos conceptos.	The students distinguish between the two concepts.
energía	energy, power	noun	feminine	energías		La energía es necesaria para vivir.	Energy is necessary to live.
confianza	confidence, trust	noun	feminine	confianzas		Tengo mucha confianza en mi amigo.	I have a lot of trust in my friend.
adecuado	adequate, suitable	adjective				Es importante que el vestido sea adecuado para la ocasión.	It is important that the dress is suitable for the occasion.
introducir	to introduce, bring in	verb			introduzco, introduces, introduce, introducimos, introducís, introducen	Ella introducirá un nuevo tema en la clase.	She will introduce a new topic in the class.
flor	flower	noun	femine	flores		La flor es muy bonita.	The flower is very pretty.
esposa	wife	noun	feminine	esposas		Mi esposa es muy amable.	My wife is very kind.
comunicar	to communicate	verb			comunico, comunicas, comunica, comunicamos, comunicáis, comunican	Mis amigos y yo nos comunicamos a diario.	My friends and I communicate with each other daily.
italiano	Italian	adjective				Los italianos son conocidos por su comida deliciosa.	The Italians are known for their delicious food.
invitar	to invite	verb			invito, invitas, invita, invitamos, invitáis, invitan	Vamos a invitar a nuestros amigos.	We are going to invite our friends.
responsable	responsible	adjective				Él es responsable de sus acciones.	He is responsible for his actions.
feliz	happy, fortunate	adjective				Ella es muy feliz.	She is very happy.
revolución	revolution	noun	feminine	revoluciones		La revolución fue un cambio importante en la historia.	The revolution was an important change in history.
instalar	to install	verb			instalo, instalas, instala, instalamos, instaláis, instalan	Voy a instalar una nueva aplicación.	I'm going to install a new app.
tardar	to delay, take long	verb			yo tardo, tú tardas, él/ella tarda, nosotros/as tardamos, vosotros/as tardáis, ellos/as tardan	No tardaré en llegar.	I won't take long to arrive.
mejorar	to improve, get better	verb			yo mejoro, tú mejoras, él/ella mejora, nosotros mejoramos, vosotros mejoráis, ellos/ellas mejoran	Quiero mejorar mi español.	I want to improve my Spanish.
maestro	teacher (m), master	noun	masculine	maestros		El maestro enseña a sus alumnos.	The teacher teaches his students.
emplear	to employ	verb			empleo, empleas, emplea, empleamos, empleáis, emplean	Ella emplea su tiempo libre para leer.	She uses her free time to read.
alemán	German	adjective				Los alemanes son conocidos por su puntualidad.	Germans are known for their punctuality.
convenir	to be agreeable, be convenient	verb			conviene, convienes, conviene, convenimos, convenís, convienen	Nosotros convenimos en que la decisión es correcta.	We agree that the decision is correct.
recuperar	to recuperate, recover	verb			recupero, recuperas, recupera, recuperamos, recuperáis, recuperan	Ella recupera la energía cada mañana.	She recovers her energy every morning.
fenómeno	phenomenon	noun	masculine	fenómenos		El fenómeno es muy interesante.	The phenomenon is very interesting.
presión	pressure	noun	feminine	presiones		La presión arterial es muy alta.	The blood pressure is very high.
dado	given	noun	masculine	dados		He dado un regalo a mi hermano.	I have given a gift to my brother.
alumno	student, pupil	noun	masculine	alumnos		Los alumnos estudian mucho.	The students study a lot.
teoría	theory	noun	feminine	teorías		La teoría es muy interesante.	The theory is very interesting.
probablemente	probably	adverb				Probablemente, él llegará tarde.	Probably, he will arrive late.
tono	tone	adjective				El tono de su voz es muy agradable.	The tone of his voice is very pleasant.
salud	health	noun	feminine	saludes		La salud es importante.	Health is important.
definir	to define	verb			defino, definimos, definís, definen	Yo defino la palabra.	I define the word.
superar	to overcome, surpass	verb			yo supero, tú superas, él/ella/usted supera, nosotros/as superamos, vosotros/as superáis, ellos/ellas/ustedes superan	Yo supero mis miedos.	I overcome my fears.
señora	Mrs., lady, madam	noun	feminine	señoras		La señora está comprando un vestido.	The lady is buying a dress.
exactamente	exactly	adverb				Exactamente lo que necesitamos.	Exactly what we need.
afirmar	to assert, affirm	verb			afirmo, afirmas, afirma, afirmamos, afirmáis, afirman	Ella afirma que sí.	She affirms that yes.
diario	daily	adjective				Mi diario es muy importante para mí.	My diary is very important to me.
histórico	historical	adjective				El museo tiene una colección histórica.	The museum has a historical collection.
debido	debido a: due to	adjective				El trabajo fue entregado a tiempo debido a la buena organización.	The work was delivered on time due to good organization.
vía	por vía: by means; road, way	noun	feminine	vías		La vía de tren es muy larga.	The train track is very long.
interpretar	to interpret	verb			interpreto, interpretas, interpreta, interpretamos, interpretáis, interpretan	Ella interpreta una canción.	She interprets a song.
alma	soul	noun	feminine	almas		El alma es la parte más profunda de una persona.	The soul is the deepest part of a person.
admitir	to admit	verb			admito, admites, admite, admitimos, admitís, admiten	Los estudiantes admiten que el examen fue difícil.	The students admit that the exam was difficult.
identificar	to identify	verb			identifico, identificas, identifica, identificamos, identificáis, identifican	Los policías identificaron al ladrón.	The police identified the thief.
madera	wood	noun	feminine	maders		La madera es muy resistente.	The wood is very resistant.
fiesta	party, feast	noun	feminine	fiestas		La fiesta fue muy divertida.	The party was very fun.
calor	heat, warmth	noun	masculine	calores		El calor del sol es agradable.	The heat of the sun is pleasant.
mínimo	minimum	adjective				El precio mínimo es de cinco euros.	The minimum price is five euros.
afectar	to affect	verb			afecto, afectas, afecta, afectamos, afectáis, afectan	El ruido afecta a mi concentración.	The noise affects my concentration.
hogar	home, hearth	noun	masculine	hogares		El hogar es el lugar donde una familia vive.	The home is the place where a family lives.
mente	mind	noun	feminine	mentes		La mente es un órgano muy importante.	The mind is a very important organ.
seguramente	surely, securely	adverb				Seguramente llegaré a tiempo.	Surely I will arrive on time.
preocupación	worry, concern	noun	feminine	preocupaciones		La preocupación de mi madre es que yo estudie.	My mother's concern is that I study.
reducir	to reduce	verb			reduzco, reduces, reduce, reducimos, reducís, reducen	Reducimos el tiempo de entrega.	We reduce the delivery time.
concepto	concept	noun	masculine	conceptos		El concepto de la libertad es importante.	The concept of freedom is important.
montar	to ride, mount, assemble	verb			yo monto, tú montas, él/ella/usted monta, nosotros montamos, vosotros montáis, ellos/ellas/ustedes montan	Vamos a montar una fiesta.	We are going to throw a party.
teléfono	phone, telephone	noun	masculine	teléfonos		Tengo un teléfono nuevo.	I have a new phone.
hoja	sheet, leaf	noun	feminine	hojas		La hoja cae del árbol.	The leaf falls from the tree.
parar	to stop (moving)	verb			yo paro, tú paras, él/ella/usted para, nosotros/as paramos, vosotros/as paráis, ellos/ellas/ustedes paran	Paré el coche en la esquina.	I stopped the car at the corner.
