poder	to be able to; can	verb			puedo, puedes, puede, podemos, podéis, pueden	Yo puedo hablar español.	I can speak Spanish.
decir	to tell, say	verb			dice, dices, dice, decimos, decís, dicen	Él dice que sí.	He says yes.
este	this (m) [esta (f)]	adjective	masculine			Este libro es muy interesante.	This book is very interesting.
ir	to go	verb			va, vas, va, vamos, vais, van	Voy a ir al parque.	I am going to the park.
otro	other, another	adjective				Tengo otro libro.	I have another book.
ese	that (m) [esa (f)]	adjective				Ese libro es muy interesante.	That book is very interesting.
la	[3rd person] (direct obj-f)	article	feminine	las		La niña come una manzana.	The girl is eating an apple.
si	if, whether	conjunction				Si no lo haces, tendrás problemas.	If you don't do it, you will have problems.
me	me (obj)	Pronoun				Me gusta leer.	I like to read.
ya	already, still	adverb				Ya es hora de irse.	It's already time to go.
ver	to see	verb			yo veo, tú ves, él/ella ve, nosotros/as vemos, vosotros/as veis, ellos/as ven	Yo veo la televisión todos los días.	I see the television every day.
porque	because	conjunction				¿Por qué estás aquí?	Why are you here?
dar	to give	verb			da, das, da, damos, dais, dan	Él da un regalo a su hermana.	He gives a gift to his sister.
cuándo	when	adverb				Cuándo vamos a la playa?	When are we going to the beach?
él	he, [ellos] them (m)	pronoun	masculine			Él es un buen amigo.	He is a good friend.
muy	very, really	adverb				Ella siempre habla muy bien.	She always speaks very well.
sin	without	preposition				No puedo vivir sin ti.	I can't live without you.
vez	time (specific occurrence)	adverb				Cada vez me gusta más.	I like it more and more each time.
mucho	much, many, a lot (adv)	adjective				Tengo mucho trabajo.	I have a lot of work.
saber	to know (a fact), find out	verb			sab-o, sab-es, sabe, sabemos, sabéis, saben	Yo sé que tienes razón.	I know you are right.
qué	what?, which?, how (+ adj)!	interrogative pronoun				¿Qué quieres hacer?	What do you want to do?
sobre	on top of, over, about	adverb				Ella siempre habla sobre la vida.	She always talks about life.
mi	my	adjective				Mi casa es muy bonita.	My house is very pretty.
alguno	some, someone (pron)	adjective				Algunos estudiantes llegan tarde a clase.	Some students arrive late to class.
mismo	same	adjective				Ella misma preparó la comida.	She prepared the food herself.
yo	I (subj)	pronoun				Yo soy un estudiante.	I am a student.
también	also	adverb				También me gusta leer.	I also like to read.
hasta	until, up to, even (adv)	preposition				Vamos hasta el parque.	Let's go to the park.
año	year	noun	masculine	años		Este año fue muy difícil.	This year was very difficult.
dos	two	numeral				Tengo dos libros.	I have two books.
querer	to want, love	verb			quiero, quieres, quiere, queremos, queréis, quieren	Quiero comer una pizza.	I want to eat a pizza.
entre	between, among	preposition				Entre tú y yo, hay una conexión especial.	Between you and me, there is a special connection.
así	like that	adverb				Así se hace.	That's how it's done.
primero	first	adjective				Es el primero en llegar.	He is the first one to arrive.
desde	from, since	preposition				Desde hace mucho tiempo, estoy aquí.	I have been here for a long time.
grande	large, great, big	adjective				El coche es grande.	The car is big.
eso	that (n)	pronoun				Eso es muy importante.	That is very important.
ni	not even, neither, nor	conjunction				No sé ni cómo ni cuándo.	I don't know neither how nor when.
nos	us (obj)	pronoun				Nosotros vamos al parque.	We are going to the park.
llegar	to arrive	verb			llego, llegas, llega, llegamos, llegáis, llegan	Voy a llegar a la fiesta a las ocho.	I'm going to arrive at the party at eight.
pasar	to pass, spend (time)	verb			yo paso, tú pasas, él/ella/usted pasa, nosotros/as pasamos, vosotros/as pasáis, ellos/ellas/ustedes pasan	Vamos a pasar el día en la playa.	We are going to spend the day at the beach.
tiempo	time (general), weather	noun	masculine	tiempos		El tiempo pasa muy rápido.	Time passes very quickly.
ella	she, [ellas] them (f)	pronoun	feminine			Ella es muy inteligente.	She is very intelligent.
sí	yes	adverb				Sí, acepto tu oferta.	Yes, I accept your offer.
día	day	noun	masculine	días		El día es hermoso.	The day is beautiful.
uno	one	adjective				Tengo uno.	I have one.
bien	well	adverb				Bien trabajas.	You work well.
poco	little, few, a little bit (adv)	adjective				No hay mucho tiempo para prepararlo.	There is not much time to prepare it.
deber	should, ought to; to owe	verb			debería, debes, debe, debemos, debéis, deben	Tengo que deber una disculpa.	I have to apologize.
entonces	so, then	conjunction				Entonces, vamos a la playa.	Then, let's go to the beach.
poner	to put (on), get (+adj)	verb			pongo, pones, pone, ponemos, ponéis, ponen	Ella pone la mesa.	She sets the table.
cosa	thing	noun	feminine	cosas		La cosa es muy interesante.	The thing is very interesting.
tanto	so much, so many	adjective				Tanto éxito tuvo que tuvo que celebrarlo.	So much success he had that he had to celebrate it.
hombre	man, mankind, husband	noun	masculine	hombres		El hombre camina por la calle.	The man walks down the street.
parecer	to seem, look like	verb			parezco, pareces, parece, parecemos, parecéis, parecen	Parecer es una palabra muy útil.	It seems that parecer is a very useful word.
nuestro	our	adjective				Nuestro equipo ganó el partido.	Our team won the game.
tan	such, as, too, so	adjective				Ella es tan alta como él.	She is as tall as him.
dónde	where	adverb				¿Dónde estás?	Where are you?
ahora	now	adverb				Ahora estoy aquí.	Now I am here.
parte	part, portion	noun	feminine	partes		La parte superior del edificio es muy bonita.	The top part of the building is very beautiful.
después	after	adverb				Después de comer, salimos a pasear.	After eating, we went for a walk.
vida	life	noun	feminine	vidas		La vida es un regalo precioso.	Life is a precious gift.
quedar	to remain, stay	verb			quedo, quedas, queda, quedamos, quedáis, quedan	Quedamos a las seis.	We are meeting at six.
siempre	always, forever	adverb				Siempre me levanto temprano.	I always get up early.
creer	to believe, think	verb			creo, crees, cree, creamos, creéis, creen	Yo creo que esto es importante.	I believe that this is important.
hablar	to speak, talk	verb			hablo, hablas, habla, hablamos, habláis, hablan	Él habla con su hermano.	He is talking to his brother.
llevar	to take, carry	verb			llevo, llevas, lleva, llevamos, lleváis, llevan	Yo llevo una mochila.	I carry a backpack.
dejar	to let, leave	verb			dejo, dejas, deja, dejamos, dejáis, dejan	Voy a dejar mi trabajo.	I'm going to leave my job.
nada	nothing, (not) at all	adverb				No hay nada que hacer.	There is nothing to do.
cada	each, every	adverb				Cada día me levanto temprano.	I get up early every day.
seguir	to follow, keep on	verb			sigo, sigues, sigue, seguimos, seguís, siguen	Sigo a mi profesor de matemáticas.	I follow my math teacher.
menos	less, fewer	adverb				Menos hablamos, mejor entendemos.	The less we talk, the better we understand.
nuevo	new	adjective				Tengo una camisa nueva.	I have a new shirt.
encontrar	to find	verb			encontraré, encontrarás, encontrará, encontraremos, encontraréis, encontrarán	Yo encontraré una solución.	I will find a solution.
algo	something, somewhat	adverb				Algo me dice que esto no va a salir bien.	Something tells me this isn't going to go well.
sólo	only, just	adjective				Sólo tengo una pregunta.	I only have one question.
pues	then, well then	conjunction				Pues, ¡vamos a la playa!	Well, let's go to the beach!
llamar	to call, name	verb			llamo, llamas, llama, llamamos, llamáis, llaman	Él llama a su madre todos los días.	He calls his mother every day.
venir	to come	verb			vienes, viene, venimos, venís, vienen	Vengo a la fiesta.	I come to the party.
pensar	to think	verb			pienso, piensas, piensa, pensamos, pensáis, piensan	Pienso mucho antes de actuar.	I think a lot before acting.
aquel	that (over there)	adjective				Ese libro es aquel que me regalaste.	That book is the one you gave me as a gift.
momento	moment, time	noun	masculine	momentos		El momento es ahora.	The moment is now.
sino	but, except, rather	conjunction				No hay nada que hacer, sino esperar.	There is nothing to do but wait.
esto	this (n)	pronoun				Esto es muy interesante.	This is very interesting.
salir	to leave, go out	verb			salgo, sales, sale, salimos, salís, salen	Salgo a la calle todos los días.	I go out to the street every day.
volver	to return, to V again	verb			vuelvo, vuelves, vuelve, volvemos, volvéis, vuelven	Vuelvo a casa cada día.	I go back home every day.
forma	form, shape, way	noun	feminine	formas		La forma de la mesa es cuadrada.	The shape of the table is square.
antes	before	adverb				Antes de salir, me aseguré de cerrar la puerta.	Before leaving, I made sure to close the door.
bueno	good	adjective				Es bueno para la salud.	It is good for health.
casa	house	noun	feminine	casas		La casa está limpia.	The house is clean.
aunque	although, even though	conjunction				Aunque está cansado, sigue trabajando.	Although he is tired, he continues working.
mundo	world	noun	masculine	mundos		El mundo es un lugar maravilloso.	The world is a wonderful place.
tres	three	numeral				Tengo tres libros.	I have three books.
tal	such (a)	adjective				Ella es tal como yo.	She is just like me.
mejor	best, better (adv)	adjective				Es mejor que vayamos ahora.	It is better that we go now.
tomar	to take, drink	verb			tomo, tomas, toma, tomamos, tomáis, toman	Tomamos un café cada mañana.	We take a coffee every morning.
cierto	certain, sure, true	adjective				Es cierto que el sol sale por el este.	It is certain that the sun rises in the east.
conocer	to know (someone or place)	verb			conozco, conoces, conoce, conocemos, conocéis, conocen	Yo conozco a mi mejor amigo.	I know my best friend.
hacia	toward, towards	preposition				Voy hacia la playa.	I'm going to the beach.
cómo	how?	adverb				¿Cómo estás?	How are you?
mujer	woman, wife	noun	feminine	mujeres		La mujer es inteligente.	The woman is intelligent.
vivir	to live	verb			vivo, vives, vive, vivimos, vivís, viven	Ella vive en la ciudad.	She lives in the city.
aquí	here	adverb				Aquí estamos todos.	We are all here.
caso	case, occasion	noun	masculine	casos		El caso es complicado.	The case is complicated.
sentir	to feel, regret	verb			siento, sientes, siente, sentimos, sentís, sienten	Yo siento mucho por ti.	I feel very sorry for you.
luego	later, afterwards	adverb				Voy a llegar luego.	I'm going to arrive soon.
país	country	noun	masculine	países		El país es muy grande.	The country is very big.
tratar	to try, treat, deal with	verb			trato, tratas, trata, tratamos, tratáis, tratan	Trato de tratar el problema.	I try to deal with the problem.
lugar	place, position	noun	masculine	lugares		El lugar es muy bonito.	The place is very nice.
te	you (obj/+fam)	verb			yo tú él/ella/usted nosotros/-as vosotros/-as ellos/ellas/ustedes	Te quiero mucho.	I love you very much.
persona	person	noun	feminine	personas		La persona es muy amable.	The person is very kind.
mayor	larger, older, main	adjective				El alcalde es mayor que el policía.	The mayor is older than the policeman.
último	last, final	adjective				Es el último día del año.	It is the last day of the year.
propio	own, proper, typical	adjective				Es una casa propia.	It is a house of his/her own.
quien	who, whom	pronoun			quien, quienes	¿Quién viene a la fiesta?	Who is coming to the party?
mirar	to look, watch	verb			él/ella mira, tú miras, nosotros/nosotras miramos, vosotros/vosotras miráis, ellos/ellas miran	Ella mira el cielo.	She looks at the sky.
hora	hour, time (specific)	noun	feminine	horas		La hora es exacta.	The time is exact.
ninguno	no, none, nobody (pron)	adjective				Ninguno de nosotros quiere ir.	None of us want to go.
trabajo	work, job, effort	noun	masculine	trabajos		El trabajo es muy importante para mi.	The work is very important to me.
casi	almost, nearly	adverb				Casi nunca salgo a la calle.	I almost never go out.
punto	point, dot, period	noun	masculine	puntos		El punto es una parte importante de la oración.	The point is an important part of the sentence.
durante	during, for (time)	preposition				Durante el verano, nos quedamos en casa.	During the summer, we stayed at home.
cualquier	any, anyone (pron)	adjective				Cualquier persona puede hacerlo.	Anyone can do it.
mano	hand	noun	feminine	manos		La mano de mi hermano es muy suave.	My brother's hand is very soft.
nunca	never, ever	adverb				Nunca salgo de casa sin mi paraguas.	I never leave home without my umbrella.
manera	way, manner	noun	feminine	maneras		La manera en que lo hizo fue muy inteligente.	The way in which he did it was very intelligent.
cual	which, who, whom	adjective				¿Cual es tu nombre?	Which is your name?
mientras	while, whereas, as long as	conjunction				Mientras comemos, hablamos de nuestros planes.	While we eat, we talk about our plans.
contar	to tell, count	verb			conto, cuentas, cuenta, contamos, contáis, cuentan	Él contó una historia interesante.	He told an interesting story.
fin	end	adjective				El fin de la semana es el domingo.	The end of the week is Sunday.
tipo	type, kind	noun	masculine	tipos		Los tipos están hablando entre ellos.	The guys are talking to each other.
gente	people	noun	feminine	gentes		La gente se reúne en la plaza.	People gather in the square.
además	also, as well, besides	adverb				Además, ella también baila.	Besides, she also dances.
solo	lonely, alone	adjective				Solo salgo a la calle cuando hay sol.	I only go outside when there is sun.
empezar	to begin, start	verb			empiezo, empiezas, empieza, empezamos, empezáis, empiezan	Empezaré a estudiar mañana.	I will start studying tomorrow.
ejemplo	example	noun	masculine	ejemplos		Los ejemplos son importantes para entender el tema.	Examples are important to understand the topic.
esperar	to wait, hope (for), expect	verb			espero, esperas, espera, esperamos, esperáis, esperan	Espero que lleguen pronto.	I hope they arrive soon.
hoy	today, nowadays	adverb				Hoy salimos temprano.	Today we are leaving early.
lado	side	noun	masculine	lados		El lado derecho es más grande que el izquierdo.	The right side is bigger than the left side.
hijo	son, [pl] children	noun	masculine	hijos		Mi hijo está jugando con sus amigos.	My son is playing with his friends.
allí	there, over there	adverb				Allí está mi amigo.	My friend is there.
éste	this one (m), [ésta (f)]	adjective				Este libro es mío.	This book is mine.
problema	problem	noun	masculine	problemas		El problema es muy complicado.	The problem is very complicated.
cuenta	bill, account	noun	feminine	cuentas		Ella cuenta una historia interesante.	She tells an interesting story.
medio	means, middle; por medio: through	adjective				El medio ambiente es importante para la vida humana.	The environment is important for human life.
contra	against, opposite	preposition				Contra el viento, el barco avanzaba lentamente.	Against the wind, the boat was advancing slowly.
buscar	to look for	verb			busco, buscas, busca, buscamos, buscáis, buscan	Busco un libro en la biblioteca.	I'm looking for a book in the library.
dentro	inside	adverb				Él siempre está dentro de la casa.	He is always inside the house.
largo	long	adjective				El vestido es largo.	The dress is long.
palabra	word	noun	feminine	palabras		La palabra es importante.	The word is important.
existir	to exist	verb			existo, existes, existe, existimos, existís, existen	Todos existimos para algo.	We all exist for something.
niño	child, little boy	noun	masculine	niños		Los niños juegan en el parque.	The children play in the park.
entrar	to enter	verb			entro, entras, entra, entramos, entráis, entran	Los niños entran en la clase.	The children enter the classroom.
embargo	sin embargo: nevertheless	noun	masculine	embargos		El gobierno impuso un embargo a la importación de productos.	The government imposed an embargo on the importation of products.
único	only, unique, sole	adjective				Es único en su clase.	He is unique in his class.
padre	father	noun	masculine	padres		Mi padre me lleva al parque.	My father takes me to the park.
trabajar	to work	verb			yo trabajo, tú trabajas, él/ella/usted trabaja, nosotros/as trabajamos, vosotros/as trabajáis, ellos/ellas/ustedes trabajan	Ella trabaja mucho.	She works a lot.
pequeño	little, small, young	adjective				El niño es muy pequeño.	The child is very small.
alto	tall, high	adjective				El edificio es muy alto.	The building is very tall.
cambio	change	verb			cambio, cambias, cambia, cambiamos, cambiáis, cambian	Cambio mi ropa cada día.	I change my clothes every day.
escribir	to write	verb			escribo, escribes, escribe, escribimos, escribís, escriben	Escribo una carta.	I write a letter.
cuatro	four	numeral				Tengo cuatro libros.	I have four books.
ahí	there	adverb				Ahí está mi libro.	There is my book.
perder	to lose, miss	verb			perder-o, perder-es, perder-e, perder-emos, perder-éis, perder-en	No quiero perder el tiempo.	I don't want to waste time.
nosotros	we (subj)	pronoun			nosotros hablamos, tú hablas, él/ella habla	Nosotros hablamos mucho.	We talk a lot.
historia	history, story	noun	feminine	historias		La historia de mi familia es muy interesante.	The story of my family is very interesting.
idea	idea	noun	feminine	ideas		Tengo una idea interesante.	I have an interesting idea.
agua	water	noun	feminine	aguas		El agua es importante para la vida.	Water is important for life.
producir	to produce, cause	verb			produzco, produces, produce, producimos, producís, producen	Los agricultores producen frutas y verduras.	The farmers produce fruits and vegetables.
noche	night, evening	noun	feminine	noches		La noche es muy oscura.	The night is very dark.
ciudad	city	noun	feminine	ciudades		La ciudad es muy grande.	The city is very big.
modo	way, manner	adverb				Habla con mucho modo.	Speak with much courtesy.
nombre	name, noun	noun	masculine	nombres		El nombre de mi hermano es Juan.	My brother's name is Juan.
ocurrir	to happen, occur	verb			ocurre, ocurres, ocurre, ocurrimos, ocurrís, ocurren	Cuando ocurre algo inesperado, me asusto.	When something unexpected happens, I get scared.
familia	family	noun	feminine	familias		Mi familia es muy grande.	My family is very big.
realidad	reality, actuality	noun	feminine	realidades		La realidad es que la vida es difícil.	The reality is that life is difficult.
entender	to understand	verb			entiendo, entiendes, entiende, entendemos, entendéis, entienden	Entiendo la importancia de esto.	I understand the importance of this.
pedir	to ask for, request	verb			pido, pides, pide, pedimos, pedís, piden	Él siempre pide ayuda cuando necesita.	He always asks for help when he needs it.
recibir	to receive	verb			recibo, recibes, recibe, recibimos, recibís, reciben	Recibí un regalo de mi madre.	I received a gift from my mother.
obra	work, book, deed	noun	feminine	obras		La obra de teatro fue muy divertida.	The play was very funny.
importante	important	adjective				Es importante que estudies.	It is important that you study.
medio	half, middle	adjective				El medio ambiente es importante para la vida.	The environment is important for life.
verdad	truth	adjective				Es la verdad.	It is the truth.
mes	month	noun	masculine	meses		El mes de enero es el primero del año.	January is the first month of the year.
todavía	still, yet	adverb				Todavía no hemos llegado.	We haven't arrived yet.
razón	reason; tener razón: to be right	noun	feminine	razones		La razón es importante para tomar decisiones.	Reason is important to make decisions.
cuanto	en cuanto a: in terms of, regarding	adjective				¿Cuánto cuesta este libro?	How much does this book cost?
bajo	under, underneath	adjective				El agua está baja.	The water is low.
recordar	to remember, remind	verb			recordo, recordas, recorda, recordamos, recordáis, recuerdan	Recuerda que debes estudiar.	Remember to study.
grupo	group	noun	masculine	grupos		Los estudiantes forman un grupo para trabajar juntos.	The students form a group to work together.
mil	thousand	adjective				Tengo mil cosas que hacer.	I have a thousand things to do.
humano	human	adjective				Los humanos tienen muchas cualidades.	Humans have many qualities.
terminar	to finish, end	verb			termino, terminas, termina, terminamos, termináis, terminan	Terminamos la tarea a tiempo.	We finished the task on time.
permitir	to allow, permit	verb			permite, permites, permite, permitimos, permitís, permiten	Mi madre me permite salir con mis amigos.	My mother allows me to go out with my friends.
aparecer	to appear	verb			aparezco, apareces, aparece, aparecemos, aparecéis, aparecen	El sol aparece cada mañana.	The sun appears every morning.
conseguir	to get, acquire, obtain	verb			conseguiré, conseguirás, conseguirá, conseguiremos, conseguiréis, conseguirán	Intentaré conseguir una buena nota.	I will try to get a good grade.
comenzar	to begin, start	verb			comienzo, comienzas, comienza, comenzamos, comenzáis, comienzan	Comenzamos a leer el libro.	We started to read the book.
varios	several, various	adjective				Tengo varios libros.	I have several books.
posible	possible	adjective				Es posible que venga mañana.	It is possible that he will come tomorrow.
servir	to serve	verb			sirvo, sirves, sirve, servimos, servís, sirven	Mis amigos me ayudan a servir la comida.	My friends help me to serve the food.
general	general	adjective				El general es muy respetado.	The general is very respected.
sacar	to take out	verb			saco, sacas, saca, sacamos, sacáis, sacan	Sacamos la basura todos los días.	We take out the trash every day.
necesitar	to need	verb			necesito, necesitas, necesita, necesitamos, necesitáis, necesitan	Necesito un abrigo para el invierno.	I need a coat for the winter.
relación	relationship, relation	noun	feminine	relaciones		La relación entre ellos es muy buena.	The relationship between them is very good.
cinco	five	numeral				Tengo cinco libros.	I have five books.
cuerpo	body	noun	masculine	cuerpos		El cuerpo humano es una maravilla de la naturaleza.	The human body is a marvel of nature.
nadie	nobody, anybody	pronoun				Nadie puede ayudarme.	Nobody can help me.
mantener	to keep, maintain	verb			mantengo, mantienes, mantiene, mantenemos, mantenéis, mantienen	Mantener es importante para una buena relación.	Maintaining is important for a good relationship.
hecho	fact, happening	adjective				El hecho es que no puedo ir.	The fact is that I can't go.
ante	before, in the presence of	preposition				Ante todo, debemos ser responsables.	First of all, we must be responsible.
principio	beginning, principle	noun	masculine	principios		El principio de la clase fue interesante.	The beginning of the class was interesting.
resultar	to result, turn out	verb			resulto, resultas, resulta, resultamos, resultáis, resultan	El resultado de la prueba fue satisfactorio.	The result of the test was satisfactory.
igual	equal, same (as)	adjective				Los dos son iguales.	The two are equal.
señor	sir, Mr., lord	noun	masculine	señores		El señor es un hombre respetable.	The Mr. is a respectable man.
pueblo	people, village	noun	masculine	pueblos		El pueblo es muy bonito.	The town is very beautiful.
tarde	afternoon, evening	adverb				Voy a llegar tarde.	I'm going to arrive late.
segundo	second	adjective				Este segundo es muy importante.	This second is very important.
leer	to read	verb			yo leo, tú lees, él/ella/usted lee, nosotros/as leemos, vosotros/as leéis, ellos/ellas/ustedes leen	Ella lee un libro.	She reads a book.
caer	to fall	verb			caigo, caes, cae, caemos, caéis, caen	El niño cae al suelo.	The child falls to the ground.
cambiar	to change	verb			cambio, cambias, cambia, cambiamos, cambiáis, cambian	Voy a cambiar mi ropa.	I'm going to change my clothes.
ojo	eye	noun	masculine	ojos		El ojo es un órgano importante.	The eye is an important organ.
calle	street	noun	feminine	calles		La calle está llena de gente.	The street is full of people.
presentar	to introduce, present	verb			presento, presentas, presenta, presentamos, presentáis, presentan	Vamos a presentar nuestras ideas.	We are going to present our ideas.
blanco	white	adjective	masculine	blancos		El vestido es blanco.	The dress is white.
crear	to create	verb			creo, creas, crea, creamos, creáis, crean	Los niños crean una historia.	The children create a story.
abrir	to open	verb			abre, abres, abre, abrimos, abrís, abren	Abrimos la puerta para salir.	We open the door to go out.
libro	book	noun	masculine	libros		El libro está en la mesa.	The book is on the table.
distinto	distinct, different	adjective				Mis hermanos son muy distintos entre sí.	My brothers are very different from each other.
fuerza	strength, force, power	noun	femenino	fuerzas		La fuerza de la naturaleza es impresionante.	The power of nature is impressive.
luz	light	noun	femenine	luces		La luz ilumina la habitación.	The light illuminates the room.
según	according to	adverb				Según él, está lloviendo.	According to him, it is raining.
santo	saint (m)	adjective				Los santos son venerados por los creyentes.	The saints are venerated by believers.
claro	clear	adjective				Es claro que no podemos hacerlo.	It is clear that we cannot do it.
frente	al frente: facing; frente a: across from	noun	masculine	frentes		El frente de la casa estaba muy limpio.	The front of the house was very clean.
considerar	to consider	verb			considero, consideras, considera, consideramos, consideráis, consideran	Consideramos la posibilidad de cambiar el plan.	We consider the possibility of changing the plan.
amigo	friend	noun	masculine	amigos		Mi amigo y yo salimos a caminar.	My friend and I went for a walk.
oír	to hear	verb			oigo, oyes, oye, oímos, oís, oyen	Oigo la música desde mi ventana.	I hear the music from my window.
cuyo	whose	adjective				Este libro es cuyo.	This book is whose.
sentido	sense, feeling	adjective				Todo tiene un sentido.	Everything has a meaning.
acabar	finish	verb			acabo, acabas, acaba, acabamos, acabáis, acaban	Vamos a acabar la tarea.	We are going to finish the task.
paso	step, pace	verb			yo paso, tú pasas, él/ella/usted pasa, nosotros/as pasamos, vosotros/as pasáis, ellos/ellas/ustedes pasan	Yo paso por la calle todos los días.	I pass through the street every day.
situación	situation	noun	feminine	situaciones		La situación es complicada.	The situation is complicated.
usted	you (subj/-fam)	pronoun			usted/ustedes/usted/ustedes/ustedes/ustedes	Usted es una persona muy amable.	You are a very kind person.
bastante	rather, fairly, quite a bit (adv)	adjective				Tengo bastante dinero.	I have enough money.
convertir	to convert, change, become	verb			convierto, conviertes, convierte, convertimos, convertís, convierten	Ella siempre trata de convertir sus ideas en acciones.	She always tries to turn her ideas into actions.
gracia	thank you; grace, favor	noun	femenine	gracias		La gracia de la situación me hizo reír.	The humor of the situation made me laugh.
siglo	century, age	noun	masculine	siglos		El siglo XXI es el siglo actual.	The 21st century is the current century.
dios	god, divinity	noun	masculine	dioses		Dios es el creador del universo.	God is the creator of the universe.
malo	bad	adjective	masculine	males		El hombre es muy malo.	The man is very bad.
tierra	earth, land, ground	noun	feminine	tierras		La tierra es el hogar de muchas especies.	The earth is the home of many species.
papel	paper, role, part	noun	masculine	papeles		El papel es muy importante para la oficina.	Paper is very important for the office.
madre	mother	noun	feminine	madres		Mi madre me cuida mucho.	My mother takes care of me a lot.
tampoco	neither, nor, either	adverb				No quiero ir al cine tampoco.	I don't want to go to the movies either.
social	social	adjective				La vida social es muy importante.	Social life is very important.
viejo	old, aged	adjective				Mi abuelo es muy viejo.	My grandfather is very old.
aún	still, yet	adverb				Aún no hemos llegado.	We haven't arrived yet.
tema	theme, subject, topic	noun	masculine	temas		El tema de la clase es interesante.	The topic of the class is interesting.
político	political	adjective				El político es muy inteligente.	The politician is very intelligent.
español	Spanish	adjective				Los españoles son muy amables.	The Spanish people are very friendly.
ganar	to win, earn	verb			gano, ganas, gana, ganamos, ganáis, ganan	Yo gano dinero todos los meses.	I earn money every month.
formar	to form	verb			formo, formas, forma, formamos, formáis, forman	Los niños están formando una fila.	The children are forming a line.
clase	kind, class, order	noun	feminine	clases		La clase de hoy es muy interesante.	Today's class is very interesting.
traer	to bring, carry	verb			traigo, traes, trae, traemos, traéis, traen	Yo traigo un regalo para ti.	I bring a gift for you.
partir	to divide, leave; a partir de: starting	verb			yo parto, tú partes, él/ella parte, nosotros partimos, vosotros partís, ellos/ellas parten	Vamos a partir el pastel.	We are going to split the cake.
dinero	money	noun	masculine	dineros		El dinero es importante para la vida.	Money is important for life.
quién	who?, whom?	pronoun			quién, quiénes	¿Quién es el mejor jugador?	Who is the best player?
morir	to die	verb			yo muero, tú mueres, él/ella muere, nosotros/as morimos, vosotros/as morís, ellos/as mueren	Todos debemos morir algún día.	We all must die someday.
incluso	including, even (adv)	adverb				Incluso los niños saben esto.	Even the children know this.
campo	field, country	noun	masculine	campos		El campo es verde y hermoso.	The field is green and beautiful.
aceptar	to accept	verb			acepto, aceptas, acepta, aceptamos, aceptáis, aceptan	Él acepta la oferta.	He accepts the offer.
quizás	perhaps, maybe	adverb				Quizás mañana salgamos a pasear.	Maybe we'll go for a walk tomorrow.
cabeza	head (part of body)	noun	feminine	cabezas		La cabeza me duele.	My head hurts.
realizar	to fulfill, carry out	verb			realizo, realizas, realiza, realizamos, realizáis, realizan	Vamos a realizar una tarea.	We are going to carry out a task.
ciento	hundred	adjective				Tengo ciento de amigos.	I have a hundred friends.
mal	badly	adjective				El día está muy mal.	The day is very bad.
orden	order; sequence (m), religious (f)	noun	feminine	ordenes		La orden es clara.	The order is clear.
don	courtesy title (m), Mr., gift	noun	masculine	dones		El don de la amistad es un regalo precioso.	The gift of friendship is a precious gift.
semana	week	noun	feminine	semanas		Cada semana trabajo en el jardín.	I work in the garden every week.
suponer	to suppose, assume	verb			supongo, supones, supone, suponemos, suponéis, suponen	Supongo que está bien.	I suppose it's okay.
comprender	to understand	verb			comprendo, comprendes, comprende, comprendemos, comprendéis, comprenden	Yo comprendo la situación.	I understand the situation.
