mientras	while, whereas, as long as	conjunction				Mientras comemos, hablamos de nuestros planes.	While we eat, we talk about our plans.
contar	to tell, count	verb			conto, cuentas, cuenta, contamos, contáis, cuentan	Él contó una historia interesante.	He told an interesting story.
fin	end	adjective				El fin de la semana es el domingo.	The end of the week is Sunday.
tipo	type, kind	noun	masculine	tipos		Los tipos están hablando entre ellos.	The guys are talking to each other.
gente	people	noun	feminine	gentes		La gente se reúne en la plaza.	People gather in the square.
además	also, as well, besides	adverb				Además, ella también baila.	Besides, she also dances.
solo	lonely, alone	adjective				Solo salgo a la calle cuando hay sol.	I only go outside when there is sun.
empezar	to begin, start	verb			empiezo, empiezas, empieza, empezamos, empezáis, empiezan	Empezaré a estudiar mañana.	I will start studying tomorrow.
ejemplo	example	noun	masculine	ejemplos		Los ejemplos son importantes para entender el tema.	Examples are important to understand the topic.
esperar	to wait, hope (for), expect	verb			espero, esperas, espera, esperamos, esperáis, esperan	Espero que lleguen pronto.	I hope they arrive soon.
hoy	today, nowadays	adverb				Hoy salimos temprano.	Today we are leaving early.
lado	side	noun	masculine	lados		El lado derecho es más grande que el izquierdo.	The right side is bigger than the left side.
hijo	son, [pl] children	noun	masculine	hijos		Mi hijo está jugando con sus amigos.	My son is playing with his friends.
allí	there, over there	adverb				Allí está mi amigo.	My friend is there.
éste	this one (m), [ésta (f)]	adjective				Este libro es mío.	This book is mine.
problema	problem	noun	masculine	problemas		El problema es muy complicado.	The problem is very complicated.
cuenta	bill, account	noun	feminine	cuentas		Ella cuenta una historia interesante.	She tells an interesting story.
medio	means, middle; por medio: through	adjective				El medio ambiente es importante para la vida humana.	The environment is important for human life.
contra	against, opposite	preposition				Contra el viento, el barco avanzaba lentamente.	Against the wind, the boat was advancing slowly.
buscar	to look for	verb			busco, buscas, busca, buscamos, buscáis, buscan	Busco un libro en la biblioteca.	I'm looking for a book in the library.
dentro	inside	adverb				Él siempre está dentro de la casa.	He is always inside the house.
largo	long	adjective				El vestido es largo.	The dress is long.
palabra	word	noun	feminine	palabras		La palabra es importante.	The word is important.
existir	to exist	verb			existo, existes, existe, existimos, existís, existen	Todos existimos para algo.	We all exist for something.
niño	child, little boy	noun	masculine	niños		Los niños juegan en el parque.	The children play in the park.
entrar	to enter	verb			entro, entras, entra, entramos, entráis, entran	Los niños entran en la clase.	The children enter the classroom.
embargo	sin embargo: nevertheless	noun	masculine	embargos		El gobierno impuso un embargo a la importación de productos.	The government imposed an embargo on the importation of products.
único	only, unique, sole	adjective				Es único en su clase.	He is unique in his class.
padre	father	noun	masculine	padres		Mi padre me lleva al parque.	My father takes me to the park.
trabajar	to work	verb			yo trabajo, tú trabajas, él/ella/usted trabaja, nosotros/as trabajamos, vosotros/as trabajáis, ellos/ellas/ustedes trabajan	Ella trabaja mucho.	She works a lot.
pequeño	little, small, young	adjective				El niño es muy pequeño.	The child is very small.
alto	tall, high	adjective				El edificio es muy alto.	The building is very tall.
cambio	change	verb			cambio, cambias, cambia, cambiamos, cambiáis, cambian	Cambio mi ropa cada día.	I change my clothes every day.
escribir	to write	verb			escribo, escribes, escribe, escribimos, escribís, escriben	Escribo una carta.	I write a letter.
cuatro	four	numeral				Tengo cuatro libros.	I have four books.
ahí	there	adverb				Ahí está mi libro.	There is my book.
perder	to lose, miss	verb			perder-o, perder-es, perder-e, perder-emos, perder-éis, perder-en	No quiero perder el tiempo.	I don't want to waste time.
nosotros	we (subj)	pronoun			nosotros hablamos, tú hablas, él/ella habla	Nosotros hablamos mucho.	We talk a lot.
historia	history, story	noun	feminine	historias		La historia de mi familia es muy interesante.	The story of my family is very interesting.
idea	idea	noun	feminine	ideas		Tengo una idea interesante.	I have an interesting idea.
agua	water	noun	feminine	aguas		El agua es importante para la vida.	Water is important for life.
producir	to produce, cause	verb			produzco, produces, produce, producimos, producís, producen	Los agricultores producen frutas y verduras.	The farmers produce fruits and vegetables.
noche	night, evening	noun	feminine	noches		La noche es muy oscura.	The night is very dark.
ciudad	city	noun	feminine	ciudades		La ciudad es muy grande.	The city is very big.
modo	way, manner	adverb				Habla con mucho modo.	Speak with much courtesy.
nombre	name, noun	noun	masculine	nombres		El nombre de mi hermano es Juan.	My brother's name is Juan.
ocurrir	to happen, occur	verb			ocurre, ocurres, ocurre, ocurrimos, ocurrís, ocurren	Cuando ocurre algo inesperado, me asusto.	When something unexpected happens, I get scared.
